scope,dataset,victim,condition,method,objective,budget,source_class,n_per_seed,max_modified_outside_mask,raw_asr_mean,raw_asr_sd,raw_asr_seed42,raw_asr_seed2024,raw_asr_seed2026,valid_asr_mean,valid_asr_sd,valid_asr_seed42,valid_asr_seed2024,valid_asr_seed2026,validity_gap_pp_mean,validity_gap_pp_sd,validity_gap_pp_seed42,validity_gap_pp_seed2024,validity_gap_pp_seed2026,validator_pass_rate_mean,validator_pass_rate_sd,validator_pass_rate_seed42,validator_pass_rate_seed2024,validator_pass_rate_seed2026,raw_targeted_benign_asr_mean,raw_targeted_benign_asr_sd,raw_targeted_benign_asr_seed42,raw_targeted_benign_asr_seed2024,raw_targeted_benign_asr_seed2026,valid_targeted_benign_asr_mean,valid_targeted_benign_asr_sd,valid_targeted_benign_asr_seed42,valid_targeted_benign_asr_seed2024,valid_targeted_benign_asr_seed2026,mean_model_evaluations_mean,mean_model_evaluations_sd,mean_model_evaluations_seed42,mean_model_evaluations_seed2024,mean_model_evaluations_seed2026,mean_l2_robust_scaled_mean,mean_l2_robust_scaled_sd,mean_l2_robust_scaled_seed42,mean_l2_robust_scaled_seed2024,mean_l2_robust_scaled_seed2026,mean_linf_robust_scaled_mean,mean_linf_robust_scaled_sd,mean_linf_robust_scaled_seed42,mean_linf_robust_scaled_seed2024,mean_linf_robust_scaled_seed2026,mean_l2_train_minmax_mean,mean_l2_train_minmax_sd,mean_l2_train_minmax_seed42,mean_l2_train_minmax_seed2024,mean_l2_train_minmax_seed2026,mean_features_modified_mean,mean_features_modified_sd,mean_features_modified_seed42,mean_features_modified_seed2024,mean_features_modified_seed2026,median_primitive_cost_valid_mean,median_primitive_cost_valid_sd,median_primitive_cost_valid_seed42,median_primitive_cost_valid_seed2024,median_primitive_cost_valid_seed2026,ms_per_flow_mean,ms_per_flow_sd,ms_per_flow_seed42,ms_per_flow_seed2024,ms_per_flow_seed2026
class,cicids2017_distrinet,ft_transformer,pgd_untargeted,PGD,untargeted,native,BruteForce,800,56,0.9125,0.008750000000000004,0.90875,0.9225,0.90625,0.0,0.0,0.0,0.0,0.0,91.25,0.875,90.875,92.25,90.625,0.0,0.0,0.0,0.0,0.0,0.9104166666666668,0.008508574106942564,0.9075,0.92,0.90375,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,4.227660657890477,0.0008670876431735686,4.228409239621672,4.2278621795158315,4.226710554533929,0.5000003422863718,1.7374024328499297e-09,0.5000003437915601,0.5000003403851379,0.5000003426824173,1.1610094121085446,0.001755416958970964,1.1618298655067965,1.1622043741415669,1.1589939966772704,78.99916666666667,0.0014433756729727517,78.9975,79.0,79.0,,,,,,4.322381500096526,0.026811717479579302,4.319653625134379,4.297038000077009,4.35045287507819
class,cicids2018_distrinet,mlp-s42,pgd_untargeted,PGD,untargeted,native,DoS,800,56,0.9987499999999999,1.3597399555105182e-16,0.99875,0.99875,0.99875,0.0,0.0,0.0,0.0,0.0,99.875,0.0,99.875,99.875,99.875,0.0,0.0,0.0,0.0,0.0,0.6516666666666667,0.013010412496663347,0.6475,0.66625,0.64125,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,4.327035265816764,0.0014219371742379685,4.326873633389533,4.32853111261179,4.325701051448966,0.5000002987710687,6.566361271952875e-09,0.5000002956397575,0.500000306316964,0.5000002943564844,0.8673510758392422,0.001613612056872772,0.8660876671854827,0.8691687788171707,0.8667967815150733,78.8725,0.014086784586984388,78.86375,78.865,78.88875,,,,,,0.057361374977820866,0.04090629996648274,0.10459587501827627,0.0337874999968335,0.03370074991835281
class,cicids2018_distrinet,mlp-s42,pgd_untargeted,PGD,untargeted,native,DDoS,800,56,0.9987499999999999,1.3597399555105182e-16,0.99875,0.99875,0.99875,0.0,0.0,0.0,0.0,0.0,99.875,0.0,99.875,99.875,99.875,0.0,0.0,0.0,0.0,0.0,0.6725,0.005448623679425828,0.67,0.67875,0.66875,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,4.338628643515122,0.0014226444193576858,4.33924418965873,4.337001876753892,4.339639864132744,0.5000015911031358,8.582428973405738e-09,0.5000015976534339,0.5000015813876231,0.5000015942683501,0.8825025544872918,0.0001269061821314057,0.8824553811885565,0.8824059904438691,0.8826462918294498,78.39541666666666,0.016313976625375894,78.38,78.39375,78.4125,,,,,,0.037842500023543835,0.0012455819096320081,0.03802624996751547,0.03651525010354817,0.038985999999567866
class,cicids2018_distrinet,mlp-s42,pgd_untargeted,PGD,untargeted,native,Recon,800,56,0.99125,0.0,0.99125,0.99125,0.99125,0.0,0.0,0.0,0.0,0.0,99.125,0.0,99.125,99.125,99.125,0.0,0.0,0.0,0.0,0.0,0.9874999999999999,0.0021650635094611144,0.985,0.98875,0.98875,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,4.337076477539447,0.0017165218626490118,4.337231406012979,4.338710283351802,4.33528774325356,0.500009323781195,4.1854061434291906e-08,0.5000092754612724,0.5000093487481692,0.5000093471341434,0.89610401152524,0.0011711659281772578,0.8947977773270662,0.8970603509783251,0.8964539062703287,78.77791666666666,0.008322910148099497,78.76875,78.78,78.785,,,,,,0.03801420835467676,0.0028571251783918966,0.03476012498140335,0.039170749951153994,0.040111750131472945
class,cicids2018_distrinet,mlp-s42,pgd_untargeted,PGD,untargeted,native,BruteForce,800,56,0.785,0.010000000000000009,0.785,0.775,0.795,0.0,0.0,0.0,0.0,0.0,78.5,1.0,78.5,77.5,79.5,0.0,0.0,0.0,0.0,0.0,0.4708333333333334,0.017017148213885096,0.4575,0.465,0.49,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,4.360169378664188,0.004328333374782259,4.356795107459768,4.35866352347679,4.365049505056006,0.5000002135053859,2.3070305470774197e-09,0.5000002133024148,0.5000002159071959,0.5000002113065473,0.8777164572344275,0.0012626553707714178,0.8763205963566785,0.8787790490131987,0.8780497263334052,78.96833333333333,0.005051814855404631,78.97125,78.9625,78.97125,,,,,,0.03739254161094626,0.0017089013800790686,0.03726925002411008,0.03915974986739457,0.03574862494133413
class,cicids2018_distrinet,cnn-s42,pgd_untargeted,PGD,untargeted,native,DoS,800,56,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,3.7616953198264227,0.004618433142179725,3.7572949745885453,3.7612863458359502,3.7665046390547725,0.5000003558223649,1.0741954220659926e-08,0.5000003654086642,0.5000003442125643,0.5000003578458662,0.8642818209105559,0.001514201517576852,0.8633645191367632,0.8634513929295473,0.8660295506653575,78.87166666666667,0.01897092072972479,78.85125,78.875,78.88875,,,,,,1.8311394583239842,0.19185881518300388,1.6099787500570528,1.9305055000586435,1.952934124856256
class,cicids2018_distrinet,cnn-s42,pgd_untargeted,PGD,untargeted,native,DDoS,800,56,0.9987499999999999,1.3597399555105182e-16,0.99875,0.99875,0.99875,0.0,0.0,0.0,0.0,0.0,99.875,0.0,99.875,99.875,99.875,0.0,0.0,0.0,0.0,0.0,0.9508333333333333,0.004732423621500254,0.95625,0.94875,0.9475,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,3.7895345355232237,0.0019903950855378176,3.7912192033246965,3.7900461194174593,3.7873382838275145,0.5000018542243684,1.283598735922093e-08,0.5000018670379582,0.5000018542690468,0.5000018413661002,0.7973236070091012,0.0030353404424632874,0.8008176267113675,0.7958156815401118,0.7953375127758245,78.38333333333333,0.009042722672587754,78.3775,78.37875,78.39375,,,,,,1.5909211667409788,0.004436589499875859,1.5927855001064017,1.5858566251699813,1.5941213749465533
class,cicids2018_distrinet,cnn-s42,pgd_untargeted,PGD,untargeted,native,Recon,800,56,0.9891666666666667,0.0007216878364870169,0.99,0.98875,0.98875,0.0,0.0,0.0,0.0,0.0,98.91666666666667,0.07216878364870322,99.0,98.875,98.875,0.0,0.0,0.0,0.0,0.0,0.9879166666666667,0.0007216878364870169,0.9875,0.98875,0.9875,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,4.083098859717708,0.0040552948946502255,4.08162154659223,4.087685707560716,4.079989325000176,0.5000049312255395,2.2985420408228598e-07,0.5000047694118378,0.500004829936892,0.5000051943278886,0.86844566779078,0.0031160461617719855,0.8680015400615487,0.8717599487568279,0.8655755145539635,78.78125,0.007806247497998862,78.775,78.77875,78.79,,,,,,1.5910160832572728,0.003906816715652323,1.593512124964036,1.586513750080485,1.5930223747272976
class,cicids2018_distrinet,cnn-s42,pgd_untargeted,PGD,untargeted,native,BruteForce,800,56,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9991666666666666,0.0014433756729740337,0.9975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,4.138479287596812,0.0008938123802124724,4.138485354117575,4.1393700512759075,4.137582457396957,0.5000001228954435,3.2231661978704882e-09,0.5000001244215503,0.5000001191926539,0.5000001250721262,0.8973028803607369,0.0002316901580893756,0.8970398485519366,0.8973920757024645,0.8974767168278096,78.97541666666667,0.005907269532818406,78.9775,78.98,78.96875,,,,,,1.5975039167096838,0.02157246523784137,1.6195960002369247,1.5964241250185296,1.5764916248735972
class,cicids2018_distrinet,ft_transformer-s42,pgd_untargeted,PGD,untargeted,native,DoS,800,56,0.9991666666666666,0.0007216878364870169,1.0,0.99875,0.99875,0.0,0.0,0.0,0.0,0.0,99.91666666666667,0.07216878364870322,100.0,99.875,99.875,0.0,0.0,0.0,0.0,0.0,0.5470833333333333,0.013010412496663347,0.5325,0.55125,0.5575,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,4.036721773477086,0.004650525664379439,4.033427985845799,4.034695710549854,4.042041624035606,0.5000003081513198,5.351411304816108e-09,0.5000003021246188,0.5000003099828245,0.500000312346516,0.7965694478805307,0.0006569406914790673,0.7970399257503165,0.795818884773245,0.7968495331180309,78.88,0.008660254037844714,78.885,78.87,78.885,,,,,,20.58708691659073,0.11156221904391937,20.580336374987382,20.701871124911122,20.479053249873687
class,cicids2018_distrinet,ft_transformer-s42,pgd_untargeted,PGD,untargeted,native,DDoS,800,56,0.9987499999999999,1.3597399555105182e-16,0.99875,0.99875,0.99875,0.0,0.0,0.0,0.0,0.0,99.875,0.0,99.875,99.875,99.875,0.0,0.0,0.0,0.0,0.0,0.4354166666666666,0.020779096066319478,0.4325,0.4575,0.41625,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,3.6941102737262193,0.002904862007369338,3.6956375356468505,3.6907603661853345,3.6959329193464727,0.5000018265810642,2.4883376493430215e-08,0.5000018294105317,0.500001800403899,0.5000018499287618,0.707167180607359,0.004306072251225326,0.7034616207194978,0.7061487451865218,0.7118911759160573,78.36125,0.006959705453537578,78.35375,78.3625,78.3675,,,,,,20.43610449996777,0.045872565164206215,20.389051374804694,20.438564624928404,20.48069750017021
class,cicids2018_distrinet,ft_transformer-s42,pgd_untargeted,PGD,untargeted,native,Recon,800,56,0.9970833333333333,0.0007216878364870809,0.99625,0.9975,0.9975,0.0,0.0,0.0,0.0,0.0,99.70833333333333,0.07216878364870322,99.625,99.75,99.75,0.0,0.0,0.0,0.0,0.0,0.9958333333333332,0.001909406539564941,0.99375,0.9975,0.99625,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,4.100693975748019,0.0023200087558366235,4.098664158229897,4.10322292587359,4.100194843140572,0.5000092583225975,4.350303283752751e-09,0.5000092629884575,0.5000092543780064,0.5000092576013287,0.8820193550458811,0.0007091018185383448,0.8816423089041625,0.8828373243370927,0.8815784318963883,78.78583333333334,0.009464847242999981,78.775,78.79,78.7925,,,,,,21.38618799993613,0.08440494250636375,21.312337374838535,21.478192874928936,21.368033750040922
class,cicids2018_distrinet,ft_transformer-s42,pgd_untargeted,PGD,untargeted,native,BruteForce,800,56,0.6729166666666666,0.007216878364870361,0.68125,0.66875,0.66875,0.0,0.0,0.0,0.0,0.0,67.29166666666667,0.7216878364870322,68.125,66.875,66.875,0.0,0.0,0.0,0.0,0.0,0.08583333333333333,0.01063112568514423,0.07375,0.09,0.09375,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,4.180014114249176,0.001869186868305753,4.18162403876152,4.1779641753478165,4.180454128638193,0.5000002206476947,1.9919353128561228e-09,0.5000002203401287,0.5000002188274315,0.500000222775524,0.7531561353652451,0.0008283343558396468,0.7527527314075264,0.7541088944259811,0.7526067802622279,78.99166666666666,0.002602082499338264,78.98875,78.9925,78.99375,,,,,,21.45406283341193,0.11656048043281166,21.547470750228968,21.491278875037096,21.323438874969725
class,cicids2017_distrinet,mlp,cw_untargeted,C&W,untargeted,native,DoS,800,56,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.9975,0.9975,0.9975,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.095006883625966,0.0,1.095006883625966,1.095006883625966,1.095006883625966,0.29558945228239375,0.0,0.29558945228239375,0.29558945228239375,0.29558945228239375,0.43364362428824693,0.0,0.43364362428824693,0.43364362428824693,0.43364362428824693,77.4575,0.0,77.4575,77.4575,77.4575,,,,,,0.48925749986665323,0.48386823147025737,1.0479696249240078,0.20689537486759946,0.21290749980835244
class,cicids2017_distrinet,mlp,cw_untargeted,C&W,untargeted,native,DDoS,800,56,0.9975,0.0,0.9975,0.9975,0.9975,0.0,0.0,0.0,0.0,0.0,99.75,0.0,99.75,99.75,99.75,0.0,0.0,0.0,0.0,0.0,0.8850000000000001,1.3597399555105182e-16,0.885,0.885,0.885,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.8160147815512702,0.0,1.8160147815512702,1.8160147815512702,1.8160147815512702,0.41144542897814246,0.0,0.41144542897814246,0.41144542897814246,0.41144542897814246,0.6284905635689981,0.0,0.6284905635689981,0.6284905635689981,0.6284905635689981,75.165,0.0,75.165,75.165,75.165,,,,,,0.20958454163822657,0.0012791041276526516,0.20960337511496618,0.20829612476518378,0.21085412503452972
class,cicids2017_distrinet,mlp,cw_untargeted,C&W,untargeted,native,Recon,800,56,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.99625,0.0,0.99625,0.99625,0.99625,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.0385762114071375,0.0,1.0385762114071375,1.0385762114071375,1.0385762114071375,0.24315232599774997,0.0,0.24315232599774997,0.24315232599774997,0.24315232599774997,0.3797061498028704,6.798699777552591e-17,0.3797061498028703,0.3797061498028703,0.3797061498028703,78.9925,0.0,78.9925,78.9925,78.9925,,,,,,0.21665766660589725,0.004959852883374393,0.22120749985333532,0.21739512507338077,0.21137037489097565
class,cicids2017_distrinet,mlp,cw_untargeted,C&W,untargeted,native,BruteForce,800,56,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.3413931034099857,2.7194799110210365e-16,1.341393103409986,1.341393103409986,1.341393103409986,0.348475024333367,0.0,0.348475024333367,0.348475024333367,0.348475024333367,0.5147764378517669,0.0,0.5147764378517669,0.5147764378517669,0.5147764378517669,79.0,0.0,79.0,79.0,79.0,,,,,,0.21294529171427712,0.0028316720259967064,0.21315099991625175,0.215668500168249,0.2100163750583306
class,cicids2017_distrinet,cnn,cw_untargeted,C&W,untargeted,native,DoS,800,56,0.8562499999999998,1.3597399555105182e-16,0.85625,0.85625,0.85625,0.0,0.0,0.0,0.0,0.0,85.625,0.0,85.625,85.625,85.625,0.0,0.0,0.0,0.0,0.0,0.515,0.0,0.515,0.515,0.515,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.8150067821704023,2.7194799110210365e-16,1.8150067821704021,1.8150067821704021,1.8150067821704021,0.45389744563313356,0.0,0.45389744563313356,0.45389744563313356,0.45389744563313356,0.5653912543630356,0.0,0.5653912543630356,0.5653912543630356,0.5653912543630356,77.46875,0.0,77.46875,77.46875,77.46875,,,,,,4.8125992917145295,0.1399591121501951,4.7355236249859445,4.974153625080362,4.728120625077281
class,cicids2017_distrinet,cnn,cw_untargeted,C&W,untargeted,native,DDoS,800,56,0.965,0.0,0.965,0.965,0.965,0.0,0.0,0.0,0.0,0.0,96.5,0.0,96.5,96.5,96.5,0.0,0.0,0.0,0.0,0.0,0.05625,0.0,0.05625,0.05625,0.05625,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.8431427570675638,0.0,1.8431427570675638,1.8431427570675638,1.8431427570675638,0.535516422677815,0.0,0.535516422677815,0.535516422677815,0.535516422677815,0.48866050296566077,0.0,0.48866050296566077,0.48866050296566077,0.48866050296566077,75.16375,0.0,75.16375,75.16375,75.16375,,,,,,4.726872708415613,0.021569504808887165,4.709084875066765,4.7508642499451526,4.7206690002349205
class,cicids2017_distrinet,cnn,cw_untargeted,C&W,untargeted,native,Recon,800,56,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.995,0.0,0.995,0.995,0.995,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,0.8390624882496313,0.0,0.8390624882496313,0.8390624882496313,0.8390624882496313,0.22710471088102405,0.0,0.22710471088102405,0.22710471088102405,0.22710471088102405,0.12155991343359601,0.0,0.12155991343359601,0.12155991343359601,0.12155991343359601,79.0,0.0,79.0,79.0,79.0,,,,,,4.693747000031483,0.017287242848553323,4.709853999956977,4.675482125021517,4.695904875115957
class,cicids2017_distrinet,cnn,cw_untargeted,C&W,untargeted,native,BruteForce,800,56,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.130057948609788,0.0,1.130057948609788,1.130057948609788,1.130057948609788,0.29827577826233737,0.0,0.29827577826233737,0.29827577826233737,0.29827577826233737,0.2656108422993147,0.0,0.2656108422993147,0.2656108422993147,0.2656108422993147,79.0,0.0,79.0,79.0,79.0,,,,,,5.132009333368235,0.3602047152465832,5.319054624997079,5.360213250096422,4.716760125011206
class,cicids2017_distrinet,ft_transformer,cw_untargeted,C&W,untargeted,native,DoS,800,56,0.8024999999999999,1.3597399555105182e-16,0.8025,0.8025,0.8025,0.0,0.0,0.0,0.0,0.0,80.25,0.0,80.25,80.25,80.25,0.0,0.0,0.0,0.0,0.0,0.76625,0.0,0.76625,0.76625,0.76625,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,0.6482137730529633,0.0,0.6482137730529633,0.6482137730529633,0.6482137730529633,0.29610280223233226,0.0,0.29610280223233226,0.29610280223233226,0.29610280223233226,0.17669888745685122,0.0,0.17669888745685122,0.17669888745685122,0.17669888745685122,77.45125,0.0,77.45125,77.45125,77.45125,,,,,,6.983552000019699,0.015054448252767087,6.999750999966636,6.969990750076249,6.9809142500162125
class,cicids2017_distrinet,ft_transformer,cw_untargeted,C&W,untargeted,native,DDoS,800,56,0.9875000000000002,1.3597399555105182e-16,0.9875,0.9875,0.9875,0.0,0.0,0.0,0.0,0.0,98.75,0.0,98.75,98.75,98.75,0.0,0.0,0.0,0.0,0.0,0.02625,0.0,0.02625,0.02625,0.02625,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.3701943818609716,2.7194799110210365e-16,1.3701943818609714,1.3701943818609714,1.3701943818609714,0.5577854366748043,0.0,0.5577854366748043,0.5577854366748043,0.5577854366748043,0.314683844194963,0.0,0.314683844194963,0.314683844194963,0.314683844194963,75.16375,0.0,75.16375,75.16375,75.16375,,,,,,6.972527500086774,0.003588702903921753,6.968944875115994,6.972515374945942,6.976122250198387
class,cicids2017_distrinet,ft_transformer,cw_untargeted,C&W,untargeted,native,Recon,800,56,0.31625,0.0,0.31625,0.31625,0.31625,0.0,0.0,0.0,0.0,0.0,31.624999999999996,0.0,31.624999999999996,31.624999999999996,31.624999999999996,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.305,0.305,0.305,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,0.44877374073964765,0.0,0.44877374073964765,0.44877374073964765,0.44877374073964765,0.209474242665588,0.0,0.209474242665588,0.209474242665588,0.209474242665588,0.10851464481474211,1.6996749443881478e-17,0.10851464481474213,0.10851464481474213,0.10851464481474213,78.99625,0.0,78.99625,78.99625,78.99625,,,,,,8.125098833212784,0.5396262483357821,7.503718624939211,8.475931999855675,8.395645874843467
class,cicids2017_distrinet,ft_transformer,cw_untargeted,C&W,untargeted,native,BruteForce,800,56,0.98,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.0,98.0,0.0,98.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.9775,0.0,0.9775,0.9775,0.9775,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,0.9134035150528089,0.0,0.9134035150528089,0.9134035150528089,0.9134035150528089,0.4109574298209073,0.0,0.4109574298209073,0.4109574298209073,0.4109574298209073,0.10939965884502219,1.6996749443881478e-17,0.1093996588450222,0.1093996588450222,0.1093996588450222,79.0,0.0,79.0,79.0,79.0,,,,,,8.147015833334686,0.045080675536440636,8.103167625085916,8.144644499989226,8.193235374928918
class,cicids2018_distrinet,mlp-s42,cw_untargeted,C&W,untargeted,native,DoS,800,56,0.9987499999999999,1.3597399555105182e-16,0.99875,0.99875,0.99875,0.0,0.0,0.0,0.0,0.0,99.875,0.0,99.875,99.875,99.875,0.0,0.0,0.0,0.0,0.0,0.815,0.0,0.815,0.815,0.815,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.0885457277758228,0.0,1.0885457277758228,1.0885457277758228,1.0885457277758228,0.2786923410810858,0.0,0.2786923410810858,0.2786923410810858,0.2786923410810858,0.1782073193045892,0.0,0.1782073193045892,0.1782073193045892,0.1782073193045892,78.87875,0.0,78.87875,78.87875,78.87875,,,,,,0.47548779160327587,0.47329447189883245,1.021998874784913,0.20085962489247322,0.20360487513244152
class,cicids2018_distrinet,mlp-s42,cw_untargeted,C&W,untargeted,native,DDoS,800,56,0.9987499999999999,1.3597399555105182e-16,0.99875,0.99875,0.99875,0.0,0.0,0.0,0.0,0.0,99.875,0.0,99.875,99.875,99.875,0.0,0.0,0.0,0.0,0.0,0.91125,0.0,0.91125,0.91125,0.91125,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.4066576498038705,0.0,1.4066576498038705,1.4066576498038705,1.4066576498038705,0.3040068358237249,0.0,0.3040068358237249,0.3040068358237249,0.3040068358237249,0.34610002544252666,0.0,0.34610002544252666,0.34610002544252666,0.34610002544252666,77.93625,0.0,77.93625,77.93625,77.93625,,,,,,0.21952979159929478,0.001519596271352785,0.22001687495503575,0.21782637486467138,0.22074612497817725
class,cicids2018_distrinet,mlp-s42,cw_untargeted,C&W,untargeted,native,Recon,800,56,0.9725,0.0,0.9725,0.9725,0.9725,0.0,0.0,0.0,0.0,0.0,97.25,0.0,97.25,97.25,97.25,0.0,0.0,0.0,0.0,0.0,0.9725,0.0,0.9725,0.9725,0.9725,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,0.8252442401200152,0.0,0.8252442401200152,0.8252442401200152,0.8252442401200152,0.24849927556455909,0.0,0.24849927556455909,0.24849927556455909,0.24849927556455909,0.25895623231912124,0.0,0.25895623231912124,0.25895623231912124,0.25895623231912124,78.1825,0.0,78.1825,78.1825,78.1825,,,,,,0.2227617081371136,0.0022720771979568006,0.2252427497296594,0.220782499818597,0.2222598748630844
class,cicids2018_distrinet,mlp-s42,cw_untargeted,C&W,untargeted,native,BruteForce,800,56,0.535,0.0,0.535,0.535,0.535,0.0,0.0,0.0,0.0,0.0,53.5,0.0,53.5,53.5,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,2.9394387841190515,0.0,2.9394387841190515,2.9394387841190515,2.9394387841190515,0.7013156984498105,1.3597399555105182e-16,0.7013156984498103,0.7013156984498103,0.7013156984498103,0.607040788242209,0.0,0.607040788242209,0.607040788242209,0.607040788242209,78.99875,0.0,78.99875,78.99875,78.99875,,,,,,0.19251454175294688,0.007205200388216823,0.19295437494292855,0.18509950023144484,0.19948975008446723
class,cicids2018_distrinet,cnn-s42,cw_untargeted,C&W,untargeted,native,DoS,800,56,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.9975,0.9975,0.9975,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.0715274388060387,0.0,1.0715274388060387,1.0715274388060387,1.0715274388060387,0.2922858966875678,0.0,0.2922858966875678,0.2922858966875678,0.2922858966875678,0.2857022465395378,0.0,0.2857022465395378,0.2857022465395378,0.2857022465395378,78.87625,0.0,78.87625,78.87625,78.87625,,,,,,5.741695208416786,0.24108607143394373,5.675240874988958,5.540806250064634,6.009038500196766
class,cicids2018_distrinet,cnn-s42,cw_untargeted,C&W,untargeted,native,DDoS,800,56,0.9987499999999999,1.3597399555105182e-16,0.99875,0.99875,0.99875,0.0,0.0,0.0,0.0,0.0,99.875,0.0,99.875,99.875,99.875,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.4375,0.4375,0.4375,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,0.8317328215134202,1.3597399555105182e-16,0.8317328215134203,0.8317328215134203,0.8317328215134203,0.2204284471134171,3.3993498887762956e-17,0.22042844711341708,0.22042844711341708,0.22042844711341708,0.19691746004124713,0.0,0.19691746004124713,0.19691746004124713,0.19691746004124713,77.93,0.0,77.93,77.93,77.93,,,,,,4.860746083431877,0.012232493716207606,4.874676875188015,4.855801500089001,4.851759875018615
class,cicids2018_distrinet,cnn-s42,cw_untargeted,C&W,untargeted,native,Recon,800,56,0.9674999999999999,1.3597399555105182e-16,0.9675,0.9675,0.9675,0.0,0.0,0.0,0.0,0.0,96.75,0.0,96.75,96.75,96.75,0.0,0.0,0.0,0.0,0.0,0.9674999999999999,1.3597399555105182e-16,0.9675,0.9675,0.9675,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,120.0,1.1947074548663272,0.0,1.1947074548663272,1.1947074548663272,1.1947074548663272,0.36407999147848286,0.0,0.36407999147848286,0.36407999147848286,0.36407999147848286,0.3282931168914434,0.0,0.3282931168914434,0.3282931168914434,0.3282931168914434,78.0625,0.0,78.0625,78.0625,78.0625,,,,,,4.8401402501622215,0.008643874483971954,4.8319506252300926,4.849176125135273,4.839294000121299
